file_name,relative_path,target_name,date_obs,obs_date,exposure,filter
CoRoT-2260809054815.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809054815.fits,CoRoT-2,2026-08-08T22:48:15.794-0700,2026-08-08,,Clear
CoRoT-2260809055115.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809055115.fits,CoRoT-2,2026-08-08T22:51:15.404-0700,2026-08-08,,Clear
CoRoT-2260809055417.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809055417.fits,CoRoT-2,2026-08-08T22:54:17.035-0700,2026-08-08,,Clear
CoRoT-2260809055716.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809055716.fits,CoRoT-2,2026-08-08T22:57:16.611-0700,2026-08-08,,Clear
CoRoT-2260809060015.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809060015.fits,CoRoT-2,2026-08-08T23:00:15.288-0700,2026-08-08,,Clear
CoRoT-2260809060316.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809060316.fits,CoRoT-2,2026-08-08T23:03:16.965-0700,2026-08-08,,Clear
CoRoT-2260809060615.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809060615.fits,CoRoT-2,2026-08-08T23:06:15.478-0700,2026-08-08,,Clear
CoRoT-2260809060916.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809060916.fits,CoRoT-2,2026-08-08T23:09:16.052-0700,2026-08-08,,Clear
CoRoT-2260809061215.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809061215.fits,CoRoT-2,2026-08-08T23:12:15.646-0700,2026-08-08,,Clear
CoRoT-2260809061515.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809061515.fits,CoRoT-2,2026-08-08T23:15:15.175-0700,2026-08-08,,Clear
CoRoT-2260809061815.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809061815.fits,CoRoT-2,2026-08-08T23:18:15.828-0700,2026-08-08,,Clear
CoRoT-2260809062115.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809062115.fits,CoRoT-2,2026-08-08T23:21:15.416-0700,2026-08-08,,Clear
CoRoT-2260809062415.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809062415.fits,CoRoT-2,2026-08-08T23:24:15.222-0700,2026-08-08,,Clear
CoRoT-2260809062715.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809062715.fits,CoRoT-2,2026-08-08T23:27:15.847-0700,2026-08-08,,Clear
CoRoT-2260809063016.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809063016.fits,CoRoT-2,2026-08-08T23:30:16.413-0700,2026-08-08,,Clear
CoRoT-2260809063316.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809063316.fits,CoRoT-2,2026-08-08T23:33:16.067-0700,2026-08-08,,Clear
CoRoT-2260809063615.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809063615.fits,CoRoT-2,2026-08-08T23:36:15.647-0700,2026-08-08,,Clear
CoRoT-2260809063915.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809063915.fits,CoRoT-2,2026-08-08T23:39:15.309-0700,2026-08-08,,Clear
CoRoT-2260809064216.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809064216.fits,CoRoT-2,2026-08-08T23:42:16.827-0700,2026-08-08,,Clear
CoRoT-2260809064515.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809064515.fits,CoRoT-2,2026-08-08T23:45:15.449-0700,2026-08-08,,Clear
CoRoT-2260809064815.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809064815.fits,CoRoT-2,2026-08-08T23:48:15.947-0700,2026-08-08,,Clear
CoRoT-2260809065116.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809065116.fits,CoRoT-2,2026-08-08T23:51:16.668-0700,2026-08-08,,Clear
CoRoT-2260809065416.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809065416.fits,CoRoT-2,2026-08-08T23:54:16.435-0700,2026-08-08,,Clear
CoRoT-2260809065716.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809065716.fits,CoRoT-2,2026-08-08T23:57:16.086-0700,2026-08-08,,Clear
CoRoT-2260809070015.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809070015.fits,CoRoT-2,2026-08-09T00:00:15.500-0700,2026-08-09,,Clear
CoRoT-2260809070315.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809070315.fits,CoRoT-2,2026-08-09T00:03:15.907-0700,2026-08-09,,Clear
CoRoT-2260809070616.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809070616.fits,CoRoT-2,2026-08-09T00:06:16.481-0700,2026-08-09,,Clear
CoRoT-2260809070916.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809070916.fits,CoRoT-2,2026-08-09T00:09:16.062-0700,2026-08-09,,Clear
CoRoT-2260809071215.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809071215.fits,CoRoT-2,2026-08-09T00:12:15.723-0700,2026-08-09,,Clear
CoRoT-2260809071516.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809071516.fits,CoRoT-2,2026-08-09T00:15:16.340-0700,2026-08-09,,Clear
CoRoT-2260809071816.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809071816.fits,CoRoT-2,2026-08-09T00:18:17.017-0700,2026-08-09,,Clear
CoRoT-2260809072115.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809072115.fits,CoRoT-2,2026-08-09T00:21:15.544-0700,2026-08-09,,Clear
CoRoT-2260809072417.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809072417.fits,CoRoT-2,2026-08-09T00:24:17.105-0700,2026-08-09,,Clear
CoRoT-2260809072715.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809072715.fits,CoRoT-2,2026-08-09T00:27:15.858-0700,2026-08-09,,Clear
CoRoT-2260809073016.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809073016.fits,CoRoT-2,2026-08-09T00:30:16.412-0700,2026-08-09,,Clear
CoRoT-2260809073316.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809073316.fits,CoRoT-2,2026-08-09T00:33:16.870-0700,2026-08-09,,Clear
CoRoT-2260809073616.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809073616.fits,CoRoT-2,2026-08-09T00:36:16.378-0700,2026-08-09,,Clear
CoRoT-2260809073916.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809073916.fits,CoRoT-2,2026-08-09T00:39:16.063-0700,2026-08-09,,Clear
CoRoT-2260809074215.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809074215.fits,CoRoT-2,2026-08-09T00:42:15.677-0700,2026-08-09,,Clear
CoRoT-2260809074515.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809074515.fits,CoRoT-2,2026-08-09T00:45:15.398-0700,2026-08-09,,Clear
CoRoT-2260809074817.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809074817.fits,CoRoT-2,2026-08-09T00:48:17.139-0700,2026-08-09,,Clear
CoRoT-2260809075115.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809075115.fits,CoRoT-2,2026-08-09T00:51:15.728-0700,2026-08-09,,Clear
CoRoT-2260809075415.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809075415.fits,CoRoT-2,2026-08-09T00:54:15.413-0700,2026-08-09,,Clear
CoRoT-2260809075716.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809075716.fits,CoRoT-2,2026-08-09T00:57:16.997-0700,2026-08-09,,Clear
CoRoT-2260809080015.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809080015.fits,CoRoT-2,2026-08-09T01:00:15.527-0700,2026-08-09,,Clear
CoRoT-2260809080316.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809080316.fits,CoRoT-2,2026-08-09T01:03:16.131-0700,2026-08-09,,Clear
CoRoT-2260809080616.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809080616.fits,CoRoT-2,2026-08-09T01:06:16.686-0700,2026-08-09,,Clear
CoRoT-2260809080916.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809080916.fits,CoRoT-2,2026-08-09T01:09:16.262-0700,2026-08-09,,Clear
CoRoT-2260809081215.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809081215.fits,CoRoT-2,2026-08-09T01:12:15.775-0700,2026-08-09,,Clear
CoRoT-2260809081515.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809081515.fits,CoRoT-2,2026-08-09T01:15:15.203-0700,2026-08-09,,Clear
CoRoT-2260809081815.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809081815.fits,CoRoT-2,2026-08-09T01:18:15.809-0700,2026-08-09,,Clear
CoRoT-2260809082115.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809082115.fits,CoRoT-2,2026-08-09T01:21:15.345-0700,2026-08-09,,Clear
CoRoT-2260809082416.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809082416.fits,CoRoT-2,2026-08-09T01:24:16.967-0700,2026-08-09,,Clear
CoRoT-2260809082715.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809082715.fits,CoRoT-2,2026-08-09T01:27:15.473-0700,2026-08-09,,Clear
CoRoT-2260809083016.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809083016.fits,CoRoT-2,2026-08-09T01:30:16.104-0700,2026-08-09,,Clear
CoRoT-2260809083315.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809083315.fits,CoRoT-2,2026-08-09T01:33:15.670-0700,2026-08-09,,Clear
CoRoT-2260809083617.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809083617.fits,CoRoT-2,2026-08-09T01:36:17.181-0700,2026-08-09,,Clear
CoRoT-2260809083916.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809083916.fits,CoRoT-2,2026-08-09T01:39:16.732-0700,2026-08-09,,Clear
CoRoT-2260809084216.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809084216.fits,CoRoT-2,2026-08-09T01:42:16.571-0700,2026-08-09,,Clear
CoRoT-2260809084516.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809084516.fits,CoRoT-2,2026-08-09T01:45:16.175-0700,2026-08-09,,Clear
CoRoT-2260809084815.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809084815.fits,CoRoT-2,2026-08-09T01:48:15.706-0700,2026-08-09,,Clear
CoRoT-2260809085116.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809085116.fits,CoRoT-2,2026-08-09T01:51:16.434-0700,2026-08-09,,Clear
CoRoT-2260809085417.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809085417.fits,CoRoT-2,2026-08-09T01:54:17.087-0700,2026-08-09,,Clear
CoRoT-2260809085715.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809085715.fits,CoRoT-2,2026-08-09T01:57:15.534-0700,2026-08-09,,Clear
CoRoT-2260809090016.fits,observations\2026-08-09\CoRoT-2\session_01\CoRoT-2260809090016.fits,CoRoT-2,2026-08-09T02:00:16.098-0700,2026-08-09,,Clear
